campaign,date,survey_time,area,environment,swab_id,family,scientific_name,time_of_capture,count,glycerol,tissue,marked,capture_latitude,capture_longitude,comments
08,2022-05-05T00:00:00Z,night,01,land,2316,brachycephalidae,brachycephalus pitanga,19:29:00,1,FALSE,FALSE,FALSE,-23.34075,-45.15044,NA
06,2021-11-25T00:00:00Z,night,01,land,1370,brachycephalidae,brachycephalus pitanga,20:51:00,1,FALSE,FALSE,FALSE,-23.34073,-45.15044,NA
04,2021-07-28T00:00:00Z,night,01,land, 560,brachycephalidae,brachycephalus pitanga,20:02:00,1,FALSE,FALSE,FALSE,-23.34078,-45.15046,NA
04,2021-07-28T00:00:00Z,night,01,land, 561,brachycephalidae,brachycephalus pitanga,20:07:00,1,FALSE,FALSE,FALSE,-23.34078,-45.15046,NA
08,2022-05-05T00:00:00Z,night,01,land,2320,brachycephalidae,brachycephalus pitanga,20:01:00,1,FALSE,FALSE,FALSE,-23.34059,-45.15046,NA
08,2022-05-05T00:00:00Z,night,01,land,2321,brachycephalidae,brachycephalus pitanga,20:03:00,1,FALSE,FALSE,FALSE,-23.34059,-45.15046,NA
08,2022-05-05T00:00:00Z,night,01,land,2322,brachycephalidae,brachycephalus pitanga,20:05:00,1,FALSE,FALSE,FALSE,-23.34059,-45.15046,NA
09,2022-07-21T00:00:00Z,night,01,land,2631,brachycephalidae,brachycephalus pitanga,20:00:00,1,FALSE,FALSE,FALSE,-23.34080,-45.15046,NA
09,2022-07-21T00:00:00Z,night,01,land,2632,brachycephalidae,brachycephalus pitanga,20:06:00,1,FALSE,FALSE,FALSE,-23.34080,-45.15046,NA
09,2022-07-21T00:00:00Z,night,01,land,2633,brachycephalidae,brachycephalus pitanga,20:08:00,1,FALSE,FALSE,FALSE,-23.34080,-45.15046,NA
04,2021-07-27T00:00:00Z,night,01,land, 546,brachycephalidae,brachycephalus pitanga,19:04:00,1,FALSE,FALSE,FALSE,-23.34072,-45.15047,NA
09,2022-07-21T00:00:00Z,night,01,land,2638,brachycephalidae,brachycephalus pitanga,20:26:00,1,FALSE,FALSE,FALSE,-23.34064,-45.15047,NA
09,2022-07-21T00:00:00Z,night,01,land,2639,brachycephalidae,brachycephalus pitanga,20:28:00,1,FALSE,FALSE,FALSE,-23.34064,-45.15047,NA
07,2022-02-11T00:00:00Z,night,01,land,1931,brachycephalidae,brachycephalus pitanga,21:25:00,1,FALSE,FALSE,FALSE,-23.34063,-45.15047,NA
07,2022-02-11T00:00:00Z,night,01,land,1932,brachycephalidae,brachycephalus pitanga,21:27:00,1,FALSE,FALSE,FALSE,-23.34063,-45.15047,NA
07,2022-02-11T00:00:00Z,night,01,land,1933,brachycephalidae,brachycephalus pitanga,21:28:00,1,FALSE,FALSE,FALSE,-23.34063,-45.15047,NA
07,2022-02-11T00:00:00Z,night,01,land,1934,brachycephalidae,brachycephalus pitanga,21:33:00,1,FALSE,FALSE,FALSE,-23.34063,-45.15047,NA
07,2022-02-11T00:00:00Z,night,01,land,1935,brachycephalidae,brachycephalus pitanga,21:35:00,1,FALSE,FALSE,FALSE,-23.34063,-45.15047,NA
09,2022-07-20T00:00:00Z,night,01,land,2605,brachycephalidae,brachycephalus pitanga,19:59:00,1,FALSE,FALSE,FALSE,-23.34069,-45.15047,NA
03,2021-06-17T00:00:00Z,night,01,water, 462,brachycephalidae,brachycephalus pitanga,19:37:00,1,FALSE,FALSE,FALSE,-23.34065,-45.15048,NA
03,2021-06-17T00:00:00Z,night,01,water, 463,brachycephalidae,brachycephalus pitanga,19:37:00,1,FALSE,FALSE,FALSE,-23.34065,-45.15048,NA
03,2021-06-17T00:00:00Z,night,01,water, 464,brachycephalidae,brachycephalus pitanga,19:38:00,1,FALSE,FALSE,FALSE,-23.34065,-45.15048,NA
03,2021-06-17T00:00:00Z,night,01,water, 465,brachycephalidae,brachycephalus pitanga,19:38:00,1,FALSE,FALSE,FALSE,-23.34065,-45.15048,NA
03,2021-06-17T00:00:00Z,night,01,water, 466,brachycephalidae,brachycephalus pitanga,19:40:00,1,FALSE,FALSE,FALSE,-23.34065,-45.15048,NA
03,2021-06-17T00:00:00Z,night,01,water, 467,brachycephalidae,brachycephalus pitanga,19:41:00,1,FALSE,FALSE,FALSE,-23.34065,-45.15048,NA
03,2021-06-17T00:00:00Z,night,01,water, 468,brachycephalidae,brachycephalus pitanga,19:41:00,1,FALSE,FALSE,FALSE,-23.34065,-45.15048,NA
09,2022-07-20T00:00:00Z,night,01,land,2606,hylidae,ololygon perpusilla,20:16:00,1,FALSE,FALSE,FALSE,-23.34068,-45.15049,NA
09,2022-07-20T00:00:00Z,night,01,land,2607,brachycephalidae,brachycephalus pitanga,20:27:00,1,FALSE,FALSE,FALSE,-23.34068,-45.15049,NA
09,2022-07-21T00:00:00Z,night,01,land,2635,brachycephalidae,brachycephalus pitanga,20:17:00,1,FALSE,FALSE,FALSE,-23.34075,-45.15049,NA
09,2022-07-21T00:00:00Z,night,01,land,2636,brachycephalidae,brachycephalus pitanga,20:19:00,1,FALSE,FALSE,FALSE,-23.34075,-45.15049,NA
09,2022-07-21T00:00:00Z,night,01,land,2637,brachycephalidae,brachycephalus pitanga,20:22:00,1,FALSE,FALSE,FALSE,-23.34075,-45.15049,NA
08,2022-05-05T00:00:00Z,night,01,land,2317,brachycephalidae,brachycephalus pitanga,19:38:00,1,FALSE,FALSE,FALSE,-23.34064,-45.15050,NA
08,2022-05-05T00:00:00Z,night,01,land,2318,brachycephalidae,brachycephalus pitanga,19:40:00,1,FALSE,FALSE,FALSE,-23.34064,-45.15050,NA
04,2021-07-28T00:00:00Z,night,01,land, 562,brachycephalidae,brachycephalus pitanga,20:16:00,1,FALSE,FALSE,FALSE,-23.34069,-45.15050,NA
04,2021-07-29T00:00:00Z,night,01,land, 579,brachycephalidae,brachycephalus pitanga,20:25:00,1,FALSE,FALSE,FALSE,-23.34061,-45.15050,NA
06,2021-11-27T00:00:00Z,night,01,land,1442,brachycephalidae,brachycephalus pitanga,20:46:00,1,FALSE,FALSE,FALSE,-23.34065,-45.15051,NA
06,2021-11-27T00:00:00Z,night,01,land,1443,brachycephalidae,brachycephalus pitanga,20:48:00,1,FALSE,FALSE,FALSE,-23.34065,-45.15051,NA
06,2021-11-27T00:00:00Z,night,01,land,1444,brachycephalidae,brachycephalus pitanga,20:54:00,1,FALSE,FALSE,FALSE,-23.34065,-45.15051,NA
06,2021-11-27T00:00:00Z,night,01,land,1445,brachycephalidae,brachycephalus pitanga,20:56:00,1,FALSE,FALSE,FALSE,-23.34065,-45.15051,NA
06,2021-11-27T00:00:00Z,night,01,land,1446,brachycephalidae,brachycephalus pitanga,20:57:00,1,FALSE,FALSE,FALSE,-23.34065,-45.15051,NA
08,2022-05-05T00:00:00Z,night,01,land,2319,brachycephalidae,brachycephalus pitanga,19:47:00,1,FALSE,FALSE,FALSE,-23.34067,-45.15052,NA
08,2022-05-03T00:00:00Z,night,01,land,2260,brachycephalidae,brachycephalus pitanga,19:26:00,1,FALSE,FALSE,FALSE,-23.34070,-45.15054,NA
08,2022-05-03T00:00:00Z,night,01,land,2261,brachycephalidae,brachycephalus pitanga,19:28:00,1,FALSE,FALSE,FALSE,-23.34070,-45.15054,NA
08,2022-05-03T00:00:00Z,night,01,land,2262,brachycephalidae,brachycephalus pitanga,19:30:00,1,FALSE,FALSE,FALSE,-23.34070,-45.15054,NA
08,2022-05-03T00:00:00Z,night,01,land,2263,brachycephalidae,brachycephalus pitanga,19:31:00,1,FALSE,FALSE,FALSE,-23.34070,-45.15054,NA
08,2022-05-03T00:00:00Z,night,01,land,2264,brachycephalidae,brachycephalus pitanga,19:34:00,1,FALSE,FALSE,FALSE,-23.34070,-45.15054,NA
09,2022-07-26T00:00:00Z,night,10,land,2780,hylidae,bokermannohyla hylax,22:43:00,1,FALSE,FALSE,FALSE,-23.38781,-45.18623,NA
09,2022-07-26T00:00:00Z,night,10,land,2781,hylidae,ololygon aff brieni,22:51:00,1,FALSE,FALSE,FALSE,-23.38784,-45.18630,NA
06,2021-10-11T00:00:00Z,night,10,land,1335,hylidae,aplastodiscus leucopygius,21:10:00,1,FALSE,FALSE,FALSE,-23.38766,-45.18632,"""3009"""
07,2022-02-22T00:00:00Z,night,10,land,2239,hylidae,ololygon aff brieni,23:56:00,1,FALSE,FALSE,FALSE,-23.38768,-45.18641,NA
07,2022-02-22T00:00:00Z,night,10,land,2240,hylidae,ololygon perpusilla,00:00:00,1,FALSE,FALSE,FALSE,-23.38740,-45.18646,NA
04,2021-06-08T00:00:00Z,night,10,land, 725,hylidae,bokermannohyla hylax,21:54:00,1,FALSE,FALSE,FALSE,-23.38725,-45.18653,Imago
07,2022-02-22T00:00:00Z,night,10,land,2238,hylidae,ololygon aff brieni,23:30:00,1,FALSE,FALSE,FALSE,-23.38733,-45.18660,NA
09,2022-07-26T00:00:00Z,night,lago anta,water,2783,hylidae,aplastodiscus leucopygius,00:54:00,1,FALSE,TRUE,TRUE,-23.38508,-45.18676,Fêmea ovada
09,2022-07-26T00:00:00Z,night,lago anta,water,2784,hylidae,aplastodiscus leucopygius,00:56:00,1,FALSE,TRUE,TRUE,-23.38508,-45.18676,Voc
05,2021-09-23T00:00:00Z,night,lago anta,water,1277,odontophrynidae,proceratophrys boiei,20:47:00,1,FALSE,FALSE,FALSE,-23.38500,-45.18678,NA
07,2022-02-22T00:00:00Z,night,09,water,2237,brachycephalidae,ischnocnema henselii,22:37:00,1,TRUE,TRUE,TRUE,-23.38435,-45.18683,NA
09,2022-07-26T00:00:00Z,night,lago anta,water,2782,hylidae,aplastodiscus leucopygius,00:50:00,1,FALSE,TRUE,TRUE,-23.38513,-45.18686,Voc
04,2021-06-08T00:00:00Z,night,09,water, 721,hylidae,ololygon aff brieni,18:47:00,1,FALSE,FALSE,FALSE,-23.38451,-45.18692,NA
06,2021-10-11T00:00:00Z,night,09,water,1328,centrolenidae,vitreorana uranoscopa,19:00:00,1,FALSE,FALSE,FALSE,-23.38434,-45.18692,"macho voc, ""3002"""
06,2021-10-11T00:00:00Z,night,09,water,1329,hylodidae,hylodes phyllodes,19:10:00,1,FALSE,FALSE,FALSE,-23.38434,-45.18692,"""3003"""
04,2021-06-08T00:00:00Z,night,lago anta,water, 736,hylidae,ololygon perpusilla,00:50:00,1,FALSE,FALSE,FALSE,-23.38517,-45.18692,NA
04,2021-06-08T00:00:00Z,night,lago anta,water, 737,hylidae,aplastodiscus leucopygius,00:52:00,1,FALSE,FALSE,FALSE,-23.38517,-45.18692,NA
04,2021-06-08T00:00:00Z,night,09,water, 722,hylidae,boana faber,18:56:00,1,FALSE,FALSE,FALSE,-23.38455,-45.18693,NA
04,2021-06-08T00:00:00Z,night,09,water, 723,hylidae,aplastodiscus leucopygius,19:03:00,1,FALSE,FALSE,FALSE,-23.38455,-45.18693,NA
04,2021-06-08T00:00:00Z,night,lago anta,water, 730,bufonidae,rhinella icterica,00:26:00,1,FALSE,FALSE,FALSE,-23.38527,-45.18695,Coleta sangue suga
04,2021-06-08T00:00:00Z,night,lago anta,water, 731,bufonidae,rhinella ornata,00:27:00,1,FALSE,FALSE,FALSE,-23.38527,-45.18695,NA
04,2021-06-08T00:00:00Z,night,lago anta,water, 732,bufonidae,rhinella icterica,00:32:00,1,FALSE,FALSE,FALSE,-23.38527,-45.18695,Coleta sangue suga
04,2021-06-08T00:00:00Z,night,lago anta,water, 740,hylidae,boana bandeirantes,01:10:00,1,FALSE,FALSE,FALSE,-23.38514,-45.18696,NA
04,2021-06-08T00:00:00Z,night,lago anta,water, 741,hylidae,boana bandeirantes,01:15:00,1,FALSE,FALSE,FALSE,-23.38514,-45.18696,NA
04,2021-06-08T00:00:00Z,night,lago anta,water, 742,leptodactylidae,leptodactylus latrans,01:15:00,1,FALSE,FALSE,FALSE,-23.38514,-45.18696,NA
04,2021-06-08T00:00:00Z,night,lago anta,water, 738,bufonidae,rhinella icterica,00:58:00,1,FALSE,FALSE,FALSE,-23.38508,-45.18696,Coleta sangue suga
04,2021-06-08T00:00:00Z,night,lago anta,water, 739,bufonidae,rhinella icterica,01:04:00,1,FALSE,FALSE,FALSE,-23.38508,-45.18696,Coleta sangue suga
06,2021-10-11T00:00:00Z,night,09,water,1330,centrolenidae,vitreorana uranoscopa,19:17:00,1,FALSE,FALSE,FALSE,-23.38432,-45.18696,"macho voc, ""3004"""
06,2021-10-11T00:00:00Z,night,09,water,1331,brachycephalidae,ischnocnema henselii,19:20:00,1,FALSE,FALSE,FALSE,-23.38432,-45.18696,"""3005"""
06,2021-10-11T00:00:00Z,night,09,water,1327,hylidae,bokermannohyla hylax,18:45:00,1,FALSE,FALSE,FALSE,-23.38455,-45.18697,"""3001"""
09,2022-07-26T00:00:00Z,night,09,water,2779,hylodidae,hylodes phyllodes,20:03:00,1,FALSE,TRUE,TRUE,-23.38452,-45.18698,NA
01,2020-12-12T00:00:00Z,night,11,water, 156,hylidae,boana faber,21:16:00,1,FALSE,FALSE,FALSE,-23.38499,-45.18698,Poço da Anta
07,2022-02-22T00:00:00Z,night,09,water,2236,hylodidae,hylodes phyllodes,22:36:00,1,FALSE,TRUE,TRUE,-23.38476,-45.18698,NA
05,2021-09-23T00:00:00Z,night,09,water,1273,brachycephalidae,ischnocnema henselii,19:27:00,1,FALSE,FALSE,FALSE,-23.38488,-45.18699,NA
04,2021-06-08T00:00:00Z,night,lago anta,water, 733,bufonidae,rhinella icterica,00:40:00,1,FALSE,FALSE,FALSE,-23.38513,-45.18699,Coleta sangue suga
04,2021-06-08T00:00:00Z,night,lago anta,water, 734,bufonidae,rhinella icterica,00:41:00,1,FALSE,FALSE,FALSE,-23.38513,-45.18699,NA
04,2021-06-08T00:00:00Z,night,lago anta,water, 735,bufonidae,rhinella icterica,00:42:00,1,FALSE,FALSE,FALSE,-23.38513,-45.18699,Coleta sangue suga
06,2021-10-11T00:00:00Z,night,lago anta,water,1339,leptodactylidae,physalaemus olfersii,22:41:00,1,FALSE,FALSE,FALSE,-23.38573,-45.18700,"""3013"""
08,2022-05-13T00:00:00Z,night,09,water,2560,hylodidae,hylodes phyllodes,18:53:00,1,FALSE,TRUE,TRUE,-23.38493,-45.18700,NA
06,2021-10-11T00:00:00Z,night,09,water,1326,brachycephalidae,ischnocnema parva,18:30:00,1,FALSE,FALSE,FALSE,-23.38469,-45.18700,"""3000"""
07,2022-02-22T00:00:00Z,night,09,water,2235,leptodactylidae,leptodactylus latrans,20:25:00,1,FALSE,FALSE,FALSE,-23.38505,-45.18701,coleta parasitas
05,2021-09-23T00:00:00Z,night,lago anta,water,1286,bufonidae,rhinella icterica,23:37:00,1,FALSE,FALSE,FALSE,-23.38514,-45.18701,NA
06,2021-10-11T00:00:00Z,night,09,water,1332,cycloramphidae,cycloramphus sp.,19:35:00,1,FALSE,FALSE,FALSE,-23.38487,-45.18702,"""3006"""
06,2021-10-11T00:00:00Z,night,09,water,1333,cycloramphidae,cycloramphus sp.,19:40:00,1,FALSE,FALSE,FALSE,-23.38487,-45.18702,"""3007"""
06,2021-10-11T00:00:00Z,night,lago anta,water,1343,bufonidae,rhinella icterica,23:06:00,1,FALSE,FALSE,FALSE,-23.38525,-45.18702,"""3017"""
06,2021-10-11T00:00:00Z,night,lago anta,water,1344,hylidae,boana faber,23:10:00,1,FALSE,FALSE,FALSE,-23.38525,-45.18702,"""3018"""
06,2021-10-11T00:00:00Z,night,lago anta,water,1345,hylidae,boana faber,23:11:00,1,FALSE,FALSE,FALSE,-23.38525,-45.18702,"""3019"""
06,2021-10-11T00:00:00Z,night,lago anta,water,1346,hylidae,boana faber,23:15:00,1,FALSE,FALSE,FALSE,-23.38525,-45.18702,"""3020"""
06,2021-10-11T00:00:00Z,night,lago anta,water,1347,hylidae,boana faber,23:17:00,1,FALSE,FALSE,FALSE,-23.38525,-45.18702,"""3021"""
05,2021-09-23T00:00:00Z,night,09,water,1270,cycloramphidae,cycloramphus sp.,19:04:00,1,FALSE,FALSE,FALSE,-45.18703,-45.18702,NA
05,2021-09-23T00:00:00Z,night,09,water,1271,cycloramphidae,cycloramphus sp.,19:12:00,1,FALSE,FALSE,FALSE,-45.18703,-45.18702,Macho voc
05,2021-09-23T00:00:00Z,night,09,water,1272,hylodidae,hylodes phyllodes,19:19:00,1,FALSE,TRUE,TRUE,-45.18703,-45.18702,NA
05,2021-09-23T00:00:00Z,night,09,water,1274,bufonidae,rhinella icterica,19:30:00,1,FALSE,FALSE,FALSE,-23.38490,-45.18702,"jovem, sem braca direita"
01,2020-12-12T00:00:00Z,night,11,water, 157,hylidae,scinax hayii,22:03:00,1,FALSE,FALSE,FALSE,-23.38494,-45.18703,Poço da Anta
01,2020-12-12T00:00:00Z,night,11,water, 158,hylidae,scinax hayii,22:12:00,1,FALSE,FALSE,FALSE,-23.38494,-45.18703,Poço da Anta
01,2020-12-12T00:00:00Z,night,11,water, 159,hylidae,scinax hayii,22:21:00,1,FALSE,FALSE,FALSE,-23.38494,-45.18703,Poço da Anta
04,2021-06-08T00:00:00Z,night,lago anta,water, 743,hylidae,boana bandeirantes,01:19:00,1,FALSE,FALSE,FALSE,-23.38499,-45.18703,NA
05,2021-09-23T00:00:00Z,night,09,water,1269,cycloramphidae,cycloramphus sp.,18:30:00,1,FALSE,FALSE,FALSE,-23.38437,-45.18703,NA
06,2021-10-11T00:00:00Z,night,lago anta,water,1340,odontophrynidae,proceratophrys boiei,22:45:00,1,FALSE,FALSE,FALSE,-23.38562,-45.18703,"""3014"""
06,2021-10-11T00:00:00Z,night,lago anta,water,1341,hylidae,boana faber,22:45:00,1,FALSE,FALSE,FALSE,-23.38562,-45.18703,"""3015"""
06,2021-10-11T00:00:00Z,night,lago anta,water,1342,hylidae,scinax hayii,22:57:00,1,FALSE,FALSE,FALSE,-23.38562,-45.18703,"macho voc, ""3016"""
07,2022-02-22T00:00:00Z,night,lago anta,water,2244,leptodactylidae,leptodactylus latrans,01:50:00,1,FALSE,FALSE,FALSE,-23.38544,-45.18703,NA
07,2022-02-22T00:00:00Z,night,lago anta,water,2245,leptodactylidae,leptodactylus latrans,01:51:00,1,FALSE,FALSE,FALSE,-23.38544,-45.18703,NA
05,2021-09-23T00:00:00Z,night,lago anta,water,1288,hylidae,boana pardalis,23:51:00,1,FALSE,FALSE,FALSE,-23.38504,-45.18704,NA
05,2021-09-23T00:00:00Z,night,lago anta,water,1283,bufonidae,rhinella icterica,23:15:00,1,FALSE,FALSE,FALSE,-23.38551,-45.18704,NA
04,2021-06-08T00:00:00Z,night,lago anta,water, 728,bufonidae,rhinella ornata,00:20:00,1,FALSE,FALSE,FALSE,-23.38529,-45.18705,NA
04,2021-06-08T00:00:00Z,night,lago anta,water, 729,bufonidae,rhinella icterica,00:21:00,1,FALSE,FALSE,FALSE,-23.38529,-45.18705,Coleta sangue suga
04,2021-06-08T00:00:00Z,night,09,water, 720,brachycephalidae,ischnocnema henselii,18:33:00,1,FALSE,FALSE,FALSE,-23.38481,-45.18705,NA
05,2021-09-23T00:00:00Z,night,lago anta,water,1287,leptodactylidae,physalaemus olfersii,23:44:00,1,FALSE,FALSE,FALSE,-23.38507,-45.18705,NA
04,2021-06-08T00:00:00Z,night,09,water, 724,bufonidae,rhinella icterica,19:10:00,1,FALSE,FALSE,FALSE,-23.38485,-45.18706,Coleta sangue suga
09,2022-07-26T00:00:00Z,night,09,water,2778,brachycephalidae,ischnocnema henselii,19:53:00,1,FALSE,TRUE,TRUE,-23.38459,-45.18706,Fêmea ovada
09,2022-07-26T00:00:00Z,night,09,water,2777,hylodidae,hylodes phyllodes,19:42:00,1,FALSE,TRUE,TRUE,-23.38471,-45.18706,NA
08,2022-05-13T00:00:00Z,night,09,water,2561,brachycephalidae,ischnocnema henselii,19:27:00,1,TRUE,TRUE,TRUE,-23.38488,-45.18708,NA
01,2020-12-12T00:00:00Z,night,11,water, 155,leptodactylidae,leptodactylus latrans,20:36:00,1,FALSE,FALSE,FALSE,-23.38576,-45.18708,Poço da Anta
07,2022-02-22T00:00:00Z,night,lago anta,water,2246,hylidae,boana faber,01:57:00,1,TRUE,TRUE,TRUE,-23.38532,-45.18708,NA
05,2021-09-23T00:00:00Z,day,09,water,1268,hylodidae,hylodes phyllodes,17:21:00,1,FALSE,TRUE,TRUE,-23.38467,-45.18708,NA
05,2021-09-23T00:00:00Z,night,lago anta,water,1284,leptodactylidae,leptodactylus latrans,23:24:00,1,FALSE,FALSE,FALSE,-23.38535,-45.18708,NA
07,2022-02-22T00:00:00Z,night,lago anta,water,2247,leptodactylidae,leptodactylus latrans,02:03:00,1,FALSE,FALSE,FALSE,-23.38498,-45.18709,NA
07,2022-02-22T00:00:00Z,night,lago anta,water,2248,hylidae,boana faber,02:20:00,1,TRUE,TRUE,TRUE,-23.38498,-45.18709,macho
07,2022-02-22T00:00:00Z,night,lago anta,water,2249,hylidae,boana faber,02:27:00,1,TRUE,TRUE,TRUE,-23.38498,-45.18709,F/ovada
07,2022-02-22T00:00:00Z,night,lago anta,water,2250,hylidae,boana faber,02:41:00,1,TRUE,TRUE,TRUE,-23.38498,-45.18709,macho
07,2022-02-22T00:00:00Z,night,lago anta,water,2251,controle,controle,"NA:00",1,FALSE,FALSE,FALSE,-23.38498,-45.18709,NA
01,2020-12-12T00:00:00Z,night,11,water, 154,hylidae,scinax hayii,20:31:00,1,FALSE,FALSE,FALSE,-23.38580,-45.18709,Poço da Anta
05,2021-09-23T00:00:00Z,night,lago anta,water,1285,hylidae,boana faber,23:30:00,1,FALSE,FALSE,FALSE,-23.38545,-45.18712,NA
08,2022-05-13T00:00:00Z,night,lago anta,water,2569,odontophrynidae,proceratophrys boiei,23:31:00,1,TRUE,TRUE,TRUE,-23.38490,-45.18713,NA
05,2021-09-23T00:00:00Z,night,09,land,1275,brachycephalidae,ischnocnema parva,19:47:00,1,FALSE,FALSE,FALSE,-23.38421,-45.18721,NA
09,2022-07-26T00:00:00Z,night,09,land,2776,hylidae,bokermannohyla hylax,18:32:00,1,FALSE,FALSE,FALSE,-23.38442,-45.18722,NA
07,2022-02-22T00:00:00Z,night,09,land,2233,bufonidae,rhinella ornata,19:31:00,1,TRUE,TRUE,TRUE,-23.38421,-45.18723,NA
05,2021-09-23T00:00:00Z,day,lago anta,water,1267,leptodactylidae,physalaemus olfersii,16:45:00,1,FALSE,FALSE,FALSE,-23.38474,-45.18723,NA
05,2021-09-23T00:00:00Z,night,09,land,1276,hylidae,bokermannohyla hylax,19:52:00,1,FALSE,FALSE,FALSE,-23.38398,-45.18724,NA
07,2022-02-22T00:00:00Z,night,09,land,2234,brachycephalidae,ischnocnema parva,19:38:00,1,FALSE,FALSE,FALSE,-23.38411,-45.18725,NA
06,2021-10-11T00:00:00Z,night,09,land,1334,leptodactylidae,physalaemus cuvieri,20:03:00,1,FALSE,FALSE,FALSE,-23.38391,-45.18730,"""3008"""
05,2021-09-23T00:00:00Z,night,lago anta,water,1289,hylidae,boana faber,00:01:00,1,FALSE,FALSE,FALSE,-23.38530,-45.18735,Macho voc
05,2021-09-23T00:00:00Z,night,10,water,1278,craugastoridae,haddadus binotatus,21:56:00,1,FALSE,FALSE,FALSE,-23.38653,-45.18752,NA
08,2022-05-13T00:00:00Z,night,10,water,2562,odontophrynidae,proceratophrys boiei,21:42:00,1,TRUE,TRUE,TRUE,-23.38655,-45.18758,NA
08,2022-05-13T00:00:00Z,night,10,water,2563,brachycephalidae,ischnocnema parva,21:47:00,1,FALSE,FALSE,FALSE,-23.38655,-45.18758,NA
05,2021-09-23T00:00:00Z,night,10,water,1282,brachycephalidae,ischnocnema parva,23:05:00,1,FALSE,FALSE,FALSE,-23.38663,-45.18763,NA
04,2021-06-08T00:00:00Z,night,10,water, 726,brachycephalidae,ischnocnema parva,23:10:00,1,FALSE,FALSE,FALSE,-23.38665,-45.18783,NA
08,2022-05-13T00:00:00Z,night,10,water,2567,hylidae,bokermannohyla hylax,22:13:00,1,FALSE,FALSE,FALSE,-23.38689,-45.18785,NA
08,2022-05-13T00:00:00Z,night,10,water,2568,hylidae,bokermannohyla hylax,22:22:00,1,FALSE,FALSE,FALSE,-23.38675,-45.18787,NA
04,2021-06-08T00:00:00Z,night,10,water, 727,hylidae,bokermannohyla hylax,23:30:00,1,FALSE,FALSE,FALSE,-23.38657,-45.18788,NA
08,2022-05-13T00:00:00Z,night,10,water,2566,brachycephalidae,brachycephalus pitanga,22:11:00,1,FALSE,FALSE,FALSE,-23.38681,-45.18789,NA
05,2021-09-23T00:00:00Z,night,10,water,1281,hylodidae,hylodes phyllodes,23:00:00,1,FALSE,TRUE,TRUE,-23.38691,-45.18790,F/ovada
08,2022-05-13T00:00:00Z,night,10,water,2565,hylidae,boana faber,22:05:00,1,TRUE,TRUE,TRUE,-23.38700,-45.18791,NA
08,2022-05-13T00:00:00Z,night,10,water,2564,hylidae,bokermannohyla hylax,21:59:00,1,FALSE,FALSE,FALSE,-23.38685,-45.18791,NA
07,2022-02-22T00:00:00Z,night,10,water,2243,hylidae,bokermannohyla hylax,00:33:00,1,FALSE,FALSE,FALSE,-23.38697,-45.18792,NA
01,2020-12-12T00:00:00Z,night,10,water, 152,hylodidae,hylodes phyllodes,19:35:00,1,FALSE,FALSE,FALSE,-23.38701,-45.18795,NA
01,2020-12-12T00:00:00Z,night,10,water, 153,hylodidae,hylodes phyllodes,19:40:00,1,FALSE,FALSE,FALSE,-23.38701,-45.18795,NA
07,2022-02-22T00:00:00Z,night,10,water,2241,hylidae,bokermannohyla hylax,00:21:00,1,FALSE,FALSE,FALSE,-23.38685,-45.18796,NA
07,2022-02-22T00:00:00Z,night,10,water,2242,hylidae,bokermannohyla hylax,00:32:00,1,FALSE,FALSE,FALSE,-23.38685,-45.18796,NA
06,2021-10-11T00:00:00Z,night,10,water,1336,hylidae,aplastodiscus arildae,21:57:00,1,FALSE,FALSE,FALSE,-23.38712,-45.18799,"macho voc, ""3010"""
06,2021-10-11T00:00:00Z,night,10,water,1337,hylidae,bokermannohyla circumdata,22:07:00,1,FALSE,FALSE,FALSE,-23.38712,-45.18799,"""3011"""
06,2021-10-11T00:00:00Z,night,10,water,1338,hylidae,bokermannohyla hylax,22:21:00,1,FALSE,FALSE,FALSE,-23.38712,-45.18799,"""3012"""
05,2021-09-23T00:00:00Z,night,10,water,1280,hylodidae,hylodes phyllodes,22:50:00,1,FALSE,FALSE,FALSE,-23.38713,-45.18835,"macho, nao marca"
05,2021-09-23T00:00:00Z,night,10,water,1279,hylodidae,hylodes phyllodes,22:34:00,1,FALSE,TRUE,TRUE,-23.38729,-45.18838,NA
01,2020-12-12T00:00:00Z,night,10,water, 151,hylidae,bokermannohyla circumdata,18:39:00,1,FALSE,FALSE,FALSE,-23.38709,-45.18873,NA
01,2020-12-12T00:00:00Z,night,10,water, 150,hylodidae,hylodes phyllodes,18:31:00,1,FALSE,FALSE,FALSE,-23.38710,-45.18879,NA
02,2021-02-18T00:00:00Z,night,06,water, 403,hylidae,bokermannohyla circumdata,19:34:00,1,FALSE,FALSE,FALSE,-23.32416,-45.08924,NA
02,2021-02-18T00:00:00Z,night,06,water, 404,hylidae,scinax flavoguttatus,19:38:00,1,FALSE,FALSE,FALSE,-23.32416,-45.08924,NA
02,2021-02-18T00:00:00Z,night,06,water, 405,brachycephalidae,ischnocnema henselii,19:44:00,1,FALSE,FALSE,FALSE,-23.32415,-45.08926,NA
02,2021-02-18T00:00:00Z,night,06,water, 406,brachycephalidae,ischnocnema parva,19:50:00,1,FALSE,FALSE,FALSE,-23.32420,-45.08935,NA
02,2021-02-18T00:00:00Z,night,06,water, 407,hemiphractidae,fritziana fissilis,19:59:00,1,FALSE,FALSE,FALSE,-23.32414,-45.08948,Coletado
