swab_id,zoo_load_100,log10_1
3290,        00.00,00.000000
3291,        00.00,00.000000
3292,      639.55,02.806553
3293,        00.00,00.000000
3294,        00.00,00.000000
3295,   308279.32,05.488946
3296,  5053832.03,06.703621
3297,   100192.58,05.000840
3298,  1155263.97,06.062682
3299,      268.21,02.430094
3300,       72.87,01.868465
3301,        00.00,00.000000
3302,       74.00,01.875061
3303,        00.00,00.000000
3304,        00.00,00.000000
3305,      844.97,02.927353
3306,        00.00,00.000000
3307,       75.26,01.882287
3308,       70.61,01.854968
3309,        00.00,00.000000
3310,     3314.37,03.520532
3311,      251.06,02.401506
3312,        00.00,00.000000
3313,      284.14,02.455064
3314,        00.00,00.000000
3315,        00.00,00.000000
3316,        00.00,00.000000
3317,        00.00,00.000000
3318,        00.00,00.000000
3319,      140.14,02.149655
3320,        00.00,00.000000
3321,     5569.43,03.745888
3322,        00.00,00.000000
3323,       26.60,01.440909
3324,        00.00,00.000000
3325,        00.00,00.000000
3326,        00.00,00.000000
3327,        00.00,00.000000
3328,        00.00,00.000000
3329,        00.00,00.000000
3330,        00.00,00.000000
3331,        00.00,00.000000
3332,     1648.20,03.217273
3333,        00.00,00.000000
3334,        00.00,00.000000
3335,        00.00,00.000000
3336,        00.00,00.000000
3337,        00.00,00.000000
3338,        00.00,00.000000
3339,        00.00,00.000000
3340,        00.00,00.000000
3341,        00.00,00.000000
3342,        00.00,00.000000
3343,        00.00,00.000000
3345,        00.00,00.000000
3346,        00.00,00.000000
3347,        00.00,00.000000
3348,        00.00,00.000000
3349,        00.00,00.000000
3350,    33519.67,04.525313
3351,     8028.17,03.904670
3352,     1773.49,03.249074
3353,        00.00,00.000000
3354,        00.00,00.000000
3355,        00.00,00.000000
3356,        00.00,00.000000
3357,        00.00,00.000000
3358,   245477.91,05.390014
3359,     4280.25,03.631571
3360,      196.49,02.295555
3361,    40142.20,04.603612
3362,        00.00,00.000000
3363,      816.53,02.912502
3364,        00.00,00.000000
3365,        00.00,00.000000
3366,        00.00,00.000000
3367,        00.00,00.000000
3368,        00.00,00.000000
3369,        00.00,00.000000
3370,        00.00,00.000000
3371,        00.00,00.000000
3372,        00.00,00.000000
3373,        00.00,00.000000
3374,     9848.96,03.993435
3375,        00.00,00.000000
3376,        00.00,00.000000
3377,        00.00,00.000000
3378,        00.00,00.000000
3379,        00.00,00.000000
3380,        00.00,00.000000
3381,        00.00,00.000000
3382,     3192.46,03.504261
3383,    11080.85,04.044612
3384,        00.00,00.000000
3385,        00.00,00.000000
3386,        00.00,00.000000
3387,        00.00,00.000000
3388,        00.00,00.000000
3389,        00.00,00.000000
3390,     3585.22,03.554638
3391,      941.99,02.974507
3392,    26206.35,04.418423
3393,        00.00,00.000000
3394,        00.00,00.000000
3395,    39043.64,04.591561
3396,    32181.42,04.507619
3397,        00.00,00.000000
3398,    19212.57,04.283608
3399,   803217.33,05.904834
3400,     3831.36,03.583467
3401,  1615845.61,06.208400
3402,        00.00,00.000000
3403,      135.88,02.136343
3404,        00.00,00.000000
3405,        00.00,00.000000
3406,        00.00,00.000000
3407,      894.66,02.952143
3408,        00.00,00.000000
3409,        00.00,00.000000
3410,        00.00,00.000000
3411,        00.00,00.000000
3412,        00.00,00.000000
3413,        00.00,00.000000
3414,        00.00,00.000000
3415,        00.00,00.000000
3416,        00.00,00.000000
3417,   251085.35,05.399823
3418,  1018022.07,06.007758
3419,    78928.94,04.897242
3420,    97533.10,04.989156
3421,NA,NA
3422,        00.00,00.000000
3423,        00.00,00.000000
3424,        00.00,00.000000
3425,        00.00,00.000000
3426,      379.34,02.580167
3427,        00.00,00.000000
3428,   550630.52,05.740861
3429,        00.00,00.000000
3430,        00.00,00.000000
3431,        00.00,00.000000
3432,    92426.12,04.965799
3433,     4146.94,03.617833
3434,     6120.56,03.786862
3435,  1099217.19,06.041084
3436,    38225.13,04.582360
3437,     2771.33,03.442845
3438,    18948.44,04.277596
3439,   239344.87,05.379026
3440,    12001.29,04.079264
3441,     5057.16,03.703993
3442,        00.00,00.000000
3443,        00.00,00.000000
3444,     4627.12,03.665405
3445,     7630.41,03.882605
3447,        00.00,00.000000
3448,        00.00,00.000000
3449,        00.00,00.000000
3450,    34003.75,04.531540
3451,     6140.42,03.788269
3452,        00.00,00.000000
3453,    13136.33,04.118507
3454,        00.00,00.000000
3455,     4728.68,03.674832
3456,    59054.97,04.771264
3457,        00.00,00.000000
3458,203140787.50,08.307797
3459,  5346940.23,06.728105
3460,  1905560.16,06.280023
3461,  2601882.23,06.415288
3462,  1011672.07,06.005040
3463,   114667.93,05.059446
3464,   462230.18,05.664859
3465,   172945.89,05.237913
3466,   513581.64,05.710610
3468,        00.00,00.000000
3469,      100.04,02.004474
3470,        00.00,00.000000
3471,    40069.52,04.602825
3472,     1090.22,03.037911
3473,     7281.31,03.862269
3474,     4172.14,03.620463
3475,        00.00,00.000000
3476,   137829.25,05.139345
3477,        00.00,00.000000
3478,        00.00,00.000000
3479,      206.93,02.317911
3480,    15933.89,04.202349
3481,        00.00,00.000000
3482,        00.00,00.000000
3483,      461.77,02.665362
3484,        00.00,00.000000
3485,      560.06,02.749008
3486,        00.00,00.000000
3487,        00.00,00.000000
3488,     6786.52,03.831711
3489,        00.00,00.000000
3490,      618.20,02.791828
3491,   118022.77,05.071969
3492,        00.00,00.000000
3493,        00.00,00.000000
3494,        00.00,00.000000
3495,        00.00,00.000000
3496,   259621.58,05.414342
3497,        00.00,00.000000
3498,  2958945.90,06.471137
3499,    18732.12,04.272610
3500,   112510.79,05.051198
3501,   159310.44,05.202247
3502,      967.53,02.986115
3503,      653.81,02.816114
3504,     2534.18,03.404008
3505,     6793.58,03.832163
3506,     1946.66,03.289513
3507,     1423.62,03.153700
3508,        00.00,00.000000
3509,        00.00,00.000000
3510,     1418.72,03.152202
3511,     3125.97,03.495124
3512,      181.47,02.261196
3513, 42836631.25,07.631815
3514,     3831.72,03.583507
3515,  1414823.34,06.150703
3516,   192498.54,05.284430
3517,        00.00,00.000000
3518,     2693.08,03.430410
3519,     3785.69,03.578260
3520,    10604.14,04.025516
3521,      590.70,02.772099
3522,        00.00,00.000000
3523,        00.00,00.000000
3524,      223.65,02.351498
3525,     4035.28,03.605982
3526,     1545.97,03.189482
3527,        00.00,00.000000
3528,        00.00,00.000000
3529,  4236436.72,06.627001
3530,      212.09,02.328562
3531,        00.00,00.000000
3532,        00.00,00.000000
3533,    10979.98,04.040641
3534,    10411.40,04.017551
3535,        00.00,00.000000
3536,      924.59,02.966420
3537,      369.23,02.568471
3538,    10919.52,04.038243
3539,   129146.28,05.111085
3540,     2085.53,03.319425
3541,  4890748.83,06.689375
3542,        00.00,00.000000
3543,     1733.75,03.239238
3544,      341.48,02.534636
3545,      586.79,02.769221
3546,      260.49,02.417461
3547,        00.00,00.000000
3548,      315.13,02.499865
3549,        00.00,00.000000
3550,      456.90,02.660774
3551,      359.36,02.556741
3552,     1307.60,03.116805
3553,       72.93,01.868806
3554,        00.30,00.112959
3555,        09.76,01.031973
3556,      213.77,02.331981
3557,        00.00,00.000000
3558,        00.00,00.000000
3559,       49.85,01.706285
3560,    32138.20,04.507035
3561, 11572878.91,07.063441
3562,   117571.00,05.070304
3563,   257388.28,05.410590
3564,   199274.19,05.299453
3565,    25430.47,04.405371
3566,     3281.45,03.516199
3567,     3411.18,03.533032
3568,      192.63,02.286977
3569,    56726.09,04.753790
3570,     9349.86,03.970852
3571,       22.05,01.362754
3572,       38.50,01.596589
3573,        00.00,00.000000
3574,      196.30,02.295134
3575,        00.00,00.000000
3576,      175.53,02.246821
3577,    13704.17,04.136884
3578,        00.00,00.000000
3579,        00.00,00.000000
3580,        00.00,00.000000
3581,        00.00,00.000000
3582,        00.00,00.000000
3583,       77.00,01.892095
3584,        00.00,00.000000
3585,        00.00,00.000000
3586,        00.00,00.000000
3587,   302316.19,05.480463
3588,    81055.95,04.908790
3589,     4811.19,03.682343
3590,    14050.24,04.147715
3591,      227.13,02.358189
3592,      178.20,02.253338
3593,        00.00,00.000000
3594,        05.10,00.785330
3595,        00.00,00.000000
3596,    12136.92,04.084144
3597,     9436.34,03.974850
3598,      343.40,02.537063
3599,        00.00,00.000000
3600,      285.60,02.457276
3601,        00.00,00.000000
3602,        00.00,00.000000
3603,        00.00,00.000000
3604,      185.28,02.270169
3605,        00.00,00.000000
3606,        00.00,00.000000
3607,        00.00,00.000000
3608,     1251.50,03.097777
3609,        00.00,00.000000
3610,       36.70,01.576341
3611,        00.00,00.000000
3612,        00.00,00.000000
3613,      461.95,02.665539
3614,        00.00,00.000000
3615,      127.25,02.108047
3616,        00.00,00.000000
3617,        00.00,00.000000
3618,        00.00,00.000000
3619,        00.00,00.000000
3620,      159.18,02.204611
3621,        00.00,00.000000
3622,        00.00,00.000000
3623,        00.00,00.000000
3624,        00.00,00.000000
3625,        00.00,00.000000
3626,      169.98,02.232935
3627,    10678.10,04.028535
3628,        00.00,00.000000
3629, 19614959.38,07.292587
3630,        00.00,00.000000
3631,        00.00,00.000000
3632,        00.00,00.000000
3633,        00.00,00.000000
3634,        00.00,00.000000
3635,        00.00,00.000000
3636,        00.00,00.000000
3637,        00.00,00.000000
.,NA,NA
3638,    47534.57,04.677019
3639,        00.00,00.000000
3640,        00.00,00.000000
3641,        00.00,00.000000
3642,      139.42,02.147432
3643,    14793.08,04.170088
3644,    93812.34,04.972265
3645,     8742.49,03.941685
3646,        00.00,00.000000
3647,    25505.35,04.406648
3648,       99.12,02.000531
3649,   156793.84,05.195332
3650,        00.00,00.000000
3651,      171.93,02.237862
3652,        00.00,00.000000
3653,        00.00,00.000000
3654,        00.00,00.000000
3655,        00.00,00.000000
3656,        00.00,00.000000
3657,        00.00,00.000000
3658,        00.00,00.000000
3659,        00.00,00.000000
3660,        00.00,00.000000
3661,        00.00,00.000000
3662,        00.00,00.000000
3663,       88.76,01.953095
3664,       22.35,01.368267
3665,      125.61,02.102453
3666,        00.00,00.000000
3667,        00.00,00.000000
3668,        00.00,00.000000
3669,        00.00,00.000000
3670,        00.00,00.000000
3671,        00.00,00.000000
3672,        00.00,00.000000
3673,        00.00,00.000000
3674,   588148.19,05.769488
3675,    11147.09,04.047201
3676,    38437.95,04.584771
3677,        00.00,00.000000
3678,      100.47,02.006340
3679,        00.00,00.000000
3680,        00.00,00.000000
3681,        00.00,00.000000
3682,        00.00,00.000000
3683,        00.00,00.000000
3684,        00.00,00.000000
3685,   352081.81,05.546645
3686,        00.00,00.000000
3687,      206.64,02.317303
3688,        00.00,00.000000
3689,        00.00,00.000000
3690,        00.00,00.000000
3691,        00.00,00.000000
3692,        00.00,00.000000
3693,        00.00,00.000000
3694,        00.00,00.000000
3695,        00.00,00.000000
3696,     5710.16,03.756725
3697,   114436.68,05.058569
3698,   462429.74,05.665047
3699,     2578.93,03.411609
3700,  2767248.24,06.442048
3701,        00.00,00.000000
3702,     3255.34,03.512730
3703,  1752739.26,06.243718
3704,     2193.89,03.341413
3705,        00.00,00.000000
3706,        00.00,00.000000
3707,        00.00,00.000000
3708,        00.00,00.000000
3709,        00.00,00.000000
3710,   260000.00,05.414975
3711,        00.00,00.000000
3712,        00.00,00.000000
3713,        00.00,00.000000
3714,        00.00,00.000000
3715,        00.00,00.000000
3716,     5548.62,03.744263
3717,        00.00,00.000000
3718,        00.00,00.000000
3719,     1288.83,03.110532
3720,      101.38,02.010207
3721,        00.00,00.000000
3722,        00.00,00.000000
3723,  1558858.20,06.192807
3724,        00.00,00.000000
3725,        00.00,00.000000
3726,        00.00,00.000000
3727,        00.00,00.000000
3728,        00.00,00.000000
3729,        00.00,00.000000
3730,        00.00,00.000000
3731,        00.00,00.000000
3732,        00.00,00.000000
3733,       74.56,01.878281
3734,       91.01,01.963825
3735,        00.00,00.000000
3736,        00.00,00.000000
3737,        00.00,00.000000
3738,        00.00,00.000000
3739,        00.00,00.000000
3740,        00.00,00.000000
3741,   419588.72,05.622825
3742,        00.00,00.000000
3744,    83195.10,04.920103
3745,        00.00,00.000000
3746,      174.73,02.244854
3747,      213.96,02.332360
3748,        00.00,00.000000
3749,        00.00,00.000000
3750,     1026.94,03.011966
3751,        00.00,00.000000
3752,        00.00,00.000000
3753,        00.00,00.000000
3754,        00.00,00.000000
3755,    11719.82,04.068958
3756,        00.00,00.000000
3757,        00.00,00.000000
3758,        00.00,00.000000
3759,        00.00,00.000000
3760,       95.71,01.985453
3761,        00.00,00.000000
3762,        00.00,00.000000
3763,        00.00,00.000000
3764,        00.00,00.000000
3765,        00.00,00.000000
3766,        00.00,00.000000
3767,  1816246.68,06.259175
3768,   157589.48,05.197530
3769,      883.09,02.946497
3770,NA,NA
3771,    14082.27,04.148703
3772,      968.45,02.986527
3773,        00.00,00.000000
3774,        00.00,00.000000
3775,     2784.62,03.444922
3776,      127.25,02.108047
3777,      406.81,02.610456
3778,      967.90,02.986280
3779,        00.00,00.000000
3780,    13704.17,04.136884
3781,     5131.51,03.710330
3782,    10211.10,04.009115
3783,     1945.13,03.289171
3784,        00.00,00.000000
3785,        00.00,00.000000
3786,       34.30,01.547775
3787,     6669.82,03.824179
3788,     1564.53,03.194662
3789,     1719.96,03.235772
3790,     7380.51,03.868145
3791,     8886.82,03.948795
3792,     3259.86,03.513333
3793,   101048.74,05.004535
3794,    65930.66,04.819094
3795,        00.00,00.000000
3796,     8154.69,03.911461
3797,     2025.60,03.306769
3798,        00.00,00.000000
3799,        00.00,00.000000
3800,        00.00,00.000000
3801,        00.00,00.000000
3802,        00.00,00.000000
3803,        00.00,00.000000
3804,        00.00,00.000000
3805,        00.00,00.000000
3806,    82394.90,04.915906
.,NA,NA
3807,  3059319.92,06.485625
3808,   118649.87,05.074271
3809,    14562.37,04.163262
3810,      863.40,02.936715
3811,   209293.53,05.320758
3812,    13857.92,04.141729
3813,   186765.45,05.271299
3814,      731.26,02.864666
3815,     1914.84,03.282358
3816,   629974.02,05.799323
3817,  4595721.88,06.662354
3818,   257564.00,05.410887
3819,   323393.68,05.509733
3820,    20607.68,04.314050
3821,     1082.47,03.034815
3822,    13371.15,04.126201
3823,        00.00,00.000000
3824,        00.00,00.000000
3825,        00.00,00.000000
3826,        00.00,00.000000
3828,        00.00,00.000000
3829,        00.00,00.000000
3830,        00.00,00.000000
3831,        00.00,00.000000
3832,        00.00,00.000000
3833,        00.00,00.000000
3834,      346.23,02.540616
3835,      986.62,02.994589
3836,        00.00,00.000000
3837,        00.00,00.000000
3838,        00.00,00.000000
3839,        00.00,00.000000
3840,     1349.36,03.130449
3841,     2846.00,03.454387
3842,        00.00,00.000000
3843,     2705.68,03.432438
3844,      127.00,02.107210
3845,      283.18,02.453593
3846,        00.00,00.000000
3847,    17126.53,04.233695
3848,      212.90,02.330211
3849,        00.00,00.000000
3850,      388.53,02.590541
3851,        00.00,00.000000
3852,        00.00,00.000000
3853,        00.00,00.000000
3854,     1572.43,03.196847
3855,        00.00,00.000000
3856,     1793.77,03.254010
3857,      820.12,02.914409
3858,        00.00,00.000000
3859,        00.00,00.000000
3860,        00.00,00.000000
3861,        00.00,00.000000
3862,      404.04,02.607493
3863,      392.82,02.595295
3864,        00.00,00.000000
3865,      258.44,02.414044
3866,      272.69,02.437254
3867,        00.00,00.000000
3868,        00.00,00.000000
3869,      600.22,02.779032
3870,    14709.36,04.167623
3871,        00.00,00.000000
3872,   251085.35,05.399823
3873,        00.00,00.000000
3874,       89.89,01.958517
3875,      101.24,02.009637
3876,        00.00,00.000000
3877,     7381.40,03.868198
3878,   501472.80,05.700248
3879,    26879.97,04.429445
3880,        00.00,00.000000
3881,NA,NA
3882,    12249.69,04.088160
3883,        00.00,00.000000
3884,     7766.94,03.890306
3885,     5266.56,03.721609
3886,    36723.97,04.564962
3887,     2785.01,03.444982
3888,        00.00,00.000000
3889,      393.75,02.596325
3890,        00.00,00.000000
3891,        00.00,00.000000
3892,     1064.92,03.027725
3893,        00.00,00.000000
3894,    21331.63,04.329044
3895,     6319.14,03.800727
3896,     2114.29,03.325369
3897,        00.00,00.000000
3898,        00.00,00.000000
3899,        00.00,00.000000
3900,        00.00,00.000000
3901,     4578.84,03.660851
3902,        00.00,00.000000
3903,        00.00,00.000000
3904,        00.00,00.000000
3905,        00.00,00.000000
3906,        00.00,00.000000
3907,     2505.84,03.399126
3908,  1076831.45,06.032148
3909,        00.00,00.000000
3910,        00.00,00.000000
3911,        00.00,00.000000
3912,       63.45,01.809233
3913,     4598.53,03.662713
